"base_year_month","day_of_week","age_range","sex","use_count"
"202001","월요일","30대","남성","41920"
"202001","월요일","30대","여성","33099"
"202001","월요일","40대","남성","55532"
"202001","월요일","40대","여성","41135"
"202001","월요일","50대","남성","49161"
"202001","월요일","50대","여성","33140"
"202001","월요일","60대","남성","22155"
"202001","월요일","60대","여성","14228"
"202001","월요일","70대 이상","남성","7336"
"202001","월요일","70대 이상","여성","4311"
"202001","월요일","알수없음","알수없음","63527"
"202001","일요일","19세 이하","남성","1452"
"202001","일요일","19세 이하","여성","1158"
"202001","일요일","20대","남성","33556"
"202001","일요일","20대","여성","30203"
"202001","일요일","30대","남성","47238"
"202001","일요일","30대","여성","34661"
"202001","일요일","40대","남성","59513"
"202001","일요일","40대","여성","42009"
"202001","일요일","50대","남성","53209"
"202001","일요일","50대","여성","33025"
"202001","일요일","60대","남성","21672"
"202001","일요일","60대","여성","12498"
"202001","일요일","70대 이상","남성","6201"
"202001","일요일","70대 이상","여성","3432"
"202001","일요일","알수없음","알수없음","48620"
"202001","토요일","19세 이하","남성","1360"
"202001","토요일","19세 이하","여성","1245"
"202001","토요일","20대","남성","34168"
"202001","토요일","20대","여성","31298"
"202001","토요일","30대","남성","49658"
"202001","토요일","30대","여성","38334"
"202001","토요일","40대","남성","64077"
"202001","토요일","40대","여성","46475"
"202001","토요일","50대","남성","56380"
"202001","토요일","50대","여성","34907"
"202001","토요일","60대","남성","22936"
"202001","토요일","60대","여성","13416"
"202001","토요일","70대 이상","남성","6823"
"202001","토요일","70대 이상","여성","3831"
"202001","토요일","알수없음","알수없음","57317"
"202001","화요일","19세 이하","남성","2076"
"202001","화요일","19세 이하","여성","1688"
"202001","화요일","20대","남성","45127"
"202001","화요일","20대","여성","40441"
"202001","화요일","30대","남성","53018"
"202001","화요일","30대","여성","40706"
"202001","화요일","40대","남성","71071"
"202001","화요일","40대","여성","52144"
"202001","화요일","50대","남성","63373"
"202001","화요일","50대","여성","42277"
"202001","화요일","60대","남성","28371"
"202001","화요일","60대","여성","18079"
"202001","화요일","70대 이상","남성","9213"
"202001","화요일","70대 이상","여성","5364"
"202001","화요일","알수없음","알수없음","81434"
"202002","금요일","19세 이하","남성","1922"
"202002","금요일","19세 이하","여성","1534"
"202002","금요일","20대","남성","38680"
"202002","금요일","20대","여성","31772"
"202002","금요일","30대","남성","53407"
"202002","금요일","30대","여성","37186"
"202002","금요일","40대","남성","68997"
"202002","금요일","40대","여성","47567"
"202002","금요일","50대","남성","61733"
"202002","금요일","50대","여성","37894"
"202002","금요일","60대","남성","26761"
"202002","금요일","60대","여성","15963"
"202002","금요일","70대 이상","남성","8435"
"202002","금요일","70대 이상","여성","4644"
"202002","금요일","알수없음","알수없음","74764"
"202002","목요일","19세 이하","남성","1968"
"202002","목요일","19세 이하","여성","1709"
"202002","목요일","20대","남성","39356"
"202002","목요일","20대","여성","32786"
"202002","목요일","30대","남성","50123"
"202002","목요일","30대","여성","35113"
"202002","목요일","40대","남성","66669"
"202002","목요일","40대","여성","46558"
"202002","목요일","50대","남성","59614"
"202002","목요일","50대","여성","38553"
"202002","목요일","60대","남성","26685"
"202002","목요일","60대","여성","16219"
"202002","목요일","70대 이상","남성","8943"
"202002","목요일","70대 이상","여성","4899"
"202002","목요일","알수없음","알수없음","73801"
"202002","수요일","19세 이하","남성","1950"
"202002","수요일","19세 이하","여성","1528"
"202002","수요일","20대","남성","40337"
"202002","수요일","20대","여성","32711"
"202002","수요일","30대","남성","48366"
"202002","수요일","30대","여성","33453"
"202002","수요일","40대","남성","64060"
"202002","수요일","40대","여성","44658"
"202002","수요일","50대","남성","58188"
"202002","수요일","50대","여성","37062"
"202002","수요일","60대","남성","25835"
"202002","수요일","60대","여성","15773"
"202002","수요일","70대 이상","남성","8386"
"202002","수요일","70대 이상","여성","4561"
"202002","수요일","알수없음","알수없음","70957"
"202002","월요일","19세 이하","남성","1773"
"202002","월요일","19세 이하","여성","1448"
"202002","월요일","20대","남성","38539"
"202002","월요일","20대","여성","30904"
"202002","월요일","30대","남성","48906"
"202002","월요일","30대","여성","33183"
"202002","월요일","40대","남성","63457"
"202002","월요일","40대","여성","43538"
"202002","월요일","50대","남성","57296"
"202002","월요일","50대","여성","36017"
"202002","월요일","60대","남성","25018"
"202002","월요일","60대","여성","14998"
"202002","월요일","70대 이상","남성","8299"
"202002","월요일","70대 이상","여성","4360"
"202002","월요일","알수없음","알수없음","68593"
"202002","일요일","19세 이하","남성","1693"
"202002","일요일","19세 이하","여성","1352"
"202002","일요일","20대","남성","38432"
"202002","일요일","20대","여성","31472"
"202002","일요일","30대","남성","52886"
"202002","일요일","30대","여성","35385"
"202002","일요일","40대","남성","68239"
"202002","일요일","40대","여성","44271"
"202002","일요일","50대","남성","61470"
"202002","일요일","50대","여성","35795"
"202002","일요일","60대","남성","25042"
"202002","일요일","60대","여성","13835"
"202002","일요일","70대 이상","남성","7095"
"202002","일요일","70대 이상","여성","3653"
"202002","일요일","알수없음","알수없음","49881"
"202002","토요일","19세 이하","남성","2314"
"202002","토요일","19세 이하","여성","1733"
"202002","토요일","20대","남성","48951"
"202002","토요일","20대","여성","40459"
"202002","토요일","30대","남성","71342"
"202002","토요일","30대","여성","48344"
"202002","토요일","40대","남성","91980"
"202002","토요일","40대","여성","61407"
"202002","토요일","50대","남성","81618"
"202002","토요일","50대","여성","47699"
"202002","토요일","60대","남성","32329"
"202002","토요일","60대","여성","19046"
"202002","토요일","70대 이상","남성","9777"
"202002","토요일","70대 이상","여성","5180"
"202002","토요일","알수없음","알수없음","73409"
"202002","화요일","19세 이하","남성","1910"
"202002","화요일","19세 이하","여성","1642"
"202002","화요일","20대","남성","39930"
"202002","화요일","20대","여성","32349"
"202002","화요일","30대","남성","48742"
"202002","화요일","30대","여성","33587"
"202002","화요일","40대","남성","64809"
"202002","화요일","40대","여성","45024"
"202002","화요일","50대","남성","58336"
"202002","화요일","50대","여성","36971"
"202002","화요일","60대","남성","25674"
"202002","화요일","60대","여성","15808"
"202002","화요일","70대 이상","남성","8487"
"202002","화요일","70대 이상","여성","4614"
"202002","화요일","알수없음","알수없음","71087"
"202003","공휴일","19세 이하","남성","286"
"202003","공휴일","19세 이하","여성","238"
"202003","공휴일","20대","남성","8407"
"202003","공휴일","20대","여성","6564"
"202003","공휴일","30대","남성","12269"
"202003","공휴일","30대","여성","7447"
"202003","공휴일","40대","남성","15358"
"202003","공휴일","40대","여성","9242"
"202003","공휴일","50대","남성","14157"
"202003","공휴일","50대","여성","8050"
"202003","공휴일","60대","남성","5767"
"202003","공휴일","60대","여성","3334"
"202003","공휴일","70대 이상","남성","1691"
"202003","공휴일","70대 이상","여성","937"
"202003","공휴일","알수없음","알수없음","10807"
"202003","금요일","19세 이하","남성","1602"
"202003","금요일","19세 이하","여성","1321"
"202003","금요일","20대","남성","37249"
"202003","금요일","20대","여성","30397"
"202003","금요일","30대","남성","53478"
"202003","금요일","30대","여성","36228"
"202003","금요일","40대","남성","68779"
"202003","금요일","40대","여성","45111"
"202003","금요일","50대","남성","62134"
"202003","금요일","50대","여성","37418"
"202003","금요일","60대","남성","27328"
"202003","금요일","60대","여성","16459"
"202003","금요일","70대 이상","남성","9673"
"202003","금요일","70대 이상","여성","5022"
"202003","금요일","알수없음","알수없음","71462"
"202003","목요일","19세 이하","남성","1559"
"202003","목요일","19세 이하","여성","1313"
"202003","목요일","20대","남성","36350"
"202003","목요일","20대","여성","29956"
"202003","목요일","30대","남성","49429"
"202003","목요일","30대","여성","33217"
"202003","목요일","40대","남성","63837"
"202003","목요일","40대","여성","42421"
"202003","목요일","50대","남성","57390"
